Date,Value,Measure
1888.05,7.536951822,Dividend
1888.06,7.573038358,Dividend
1888.07,7.430929331,Dividend
1888.08,7.381036394,Dividend
1888.09,7.328025148,Dividend
1888.1,7.190431937,Dividend
1888.11,7.05902038,Dividend
1888.12,7.007227826,Dividend
1889.01,7.232251632,Dividend
1889.02,7.290641872,Dividend
1889.03,7.353696218,Dividend
1889.04,7.327837066,Dividend
1889.05,7.481212993,Dividend
1889.06,7.454707367,Dividend
1889.07,7.428201741,Dividend
1889.08,7.398382911,Dividend
1889.09,7.280870854,Dividend
1889.1,7.254692442,Dividend
1889.11,7.225241728,Dividend
1889.12,7.111266672,Dividend
1890.01,7.289047203,Dividend
1890.02,7.289047203,Dividend
1890.03,7.289047203,Dividend
1890.04,7.289047203,Dividend
1890.05,7.199063316,Dividend
1890.06,7.199063316,Dividend
1890.07,7.199063316,Dividend
1890.08,6.941951828,Dividend
1890.09,6.860278862,Dividend
1890.1,6.860278862,Dividend
1890.11,7.025585685,Dividend
1890.12,7.025585685,Dividend
1891.01,7.111266672,Dividend
1891.02,7.025585685,Dividend
1891.03,6.941951828,Dividend
1891.04,6.860278862,Dividend
1891.05,6.941951828,Dividend
1891.06,7.111266672,Dividend
1891.07,7.199063316,Dividend
1891.08,7.199063316,Dividend
1891.09,7.289047203,Dividend
1891.1,7.289047203,Dividend
1891.11,7.381317004,Dividend
1891.12,7.381317004,Dividend
1892.01,7.631557291,Dividend
1892.02,7.686633933,Dividend
1892.03,7.951688986,Dividend
1892.04,8.12003954,Dividend
1892.05,8.177349038,Dividend
1892.06,8.23824038,Dividend
1892.07,8.080725691,Dividend
1892.08,8.03086295,Dividend
1892.09,8.089381882,Dividend
1892.1,8.147900815,Dividend
1892.11,7.995308373,Dividend
1892.12,7.951687858,Dividend
1893.01,7.689822877,Dividend
1893.02,7.626680713,Dividend
1893.03,7.838555309,Dividend
1893.04,7.961509567,Dividend
1893.05,8.090842395,Dividend
1893.06,8.325483788,Dividend
1893.07,8.572474643,Dividend
1893.08,8.957449029,Dividend
1893.09,8.631763524,Dividend
1893.1,8.547206474,Dividend
1893.11,8.806937312,Dividend
1893.12,8.954609109,Dividend
1894.01,9.081862603,Dividend
1894.02,9.08284155,Dividend
1894.03,9.219344544,Dividend
1894.04,9.092578557,Dividend
1894.05,8.961971176,Dividend
1894.06,8.835205188,Dividend
1894.07,8.708439201,Dividend
1894.08,8.336204349,Dividend
1894.09,8.098945167,Dividend
1894.1,8.205387061,Dividend
1894.11,8.076645409,Dividend
1894.12,8.066926476,Dividend
1895.01,8.001622786,Dividend
1895.02,7.940160489,Dividend
1895.03,7.874856798,Dividend
1895.04,7.484161602,Dividend
1895.05,7.323540613,Dividend
1895.06,7.163687287,Dividend
1895.07,7.200089755,Dividend
1895.08,7.241193247,Dividend
1895.09,7.178610489,Dividend
1895.1,7.116027731,Dividend
1895.11,7.057126312,Dividend
1895.12,7.093053409,Dividend
1896.01,7.164094287,Dividend
1896.02,7.233344074,Dividend
1896.03,7.202612925,Dividend
1896.04,7.277354455,Dividend
1896.05,7.350371092,Dividend
1896.06,7.429606863,Dividend
1896.07,7.397478834,Dividend
1896.08,7.3613348,Dividend
1896.09,7.32920677,Dividend
1896.1,7.082460121,Dividend
1896.11,6.846026676,Dividend
1896.12,6.815734522,Dividend
1897.01,7.016196047,Dividend
1897.02,7.016196047,Dividend
1897.03,7.016196047,Dividend
1897.04,7.120919249,Dividend
1897.05,7.228806678,Dividend
1897.06,7.228806678,Dividend
1897.07,7.228806678,Dividend
1897.08,6.914508408,Dividend
1897.09,6.719734809,Dividend
1897.1,6.815734522,Dividend
1897.11,6.815734522,Dividend
1897.12,6.815734522,Dividend
1898.01,6.880105348,Dividend
1898.02,6.842929947,Dividend
1898.03,6.906394109,Dividend
1898.04,6.969858271,Dividend
1898.05,6.567115441,Dividend
1898.06,7.093053409,Dividend
1898.07,7.258757266,Dividend
1898.08,7.319341573,Dividend
1898.09,7.383712399,Dividend
1898.1,7.448083225,Dividend
1898.11,7.508667532,Dividend
1898.12,7.46637201,Dividend
1899.01,7.496237498,Dividend
1899.02,7.323540613,Dividend
1899.03,7.352587874,Dividend
1899.04,7.281888127,Dividend
1899.05,7.31412472,Dividend
1899.06,7.244872187,Dividend
1899.07,7.177442154,Dividend
1899.08,7.115213766,Dividend
1899.09,6.874896794,Dividend
1899.1,6.81620404,Dividend
1899.11,6.762168126,Dividend
1899.12,6.706240881,Dividend
1900.01,6.945749484,Dividend
1900.02,7.09972346,Dividend
1900.03,7.336380909,Dividend
1900.04,7.573038358,Dividend
1900.05,8.000175006,Dividend
1900.06,8.344368844,Dividend
1900.07,8.485034097,Dividend
1900.08,8.83521407,Dividend
1900.09,8.969893188,Dividend
1900.1,9.326059296,Dividend
1900.11,9.571481909,Dividend
1900.12,9.939609822,Dividend
1901.01,9.872533647,Dividend
1901.02,10.04894553,Dividend
1901.03,10.10526999,Dividend
1901.04,10.29022693,Dividend
1901.05,10.34390924,Dividend
1901.06,10.40094669,Dividend
1901.07,10.32725461,Dividend
1901.08,10.25212062,Dividend
1901.09,10.18204092,Dividend
1901.1,10.23699161,Dividend
1901.11,10.16474511,Dividend
1901.12,10.09738448,Dividend
1902.01,10.24458131,Dividend
1902.02,10.27332234,Dividend
1902.03,10.29886992,Dividend
1902.04,10.20151375,Dividend
1902.05,10.1095564,Dividend
1902.06,10.01667544,Dividend
1902.07,10.04133187,Dividend
1902.08,10.18751411,Dividend
1902.09,10.09372679,Dividend
1902.1,9.458447957,Dividend
1902.11,9.804142681,Dividend
1902.12,9.718745691,Dividend
1903.01,9.661440283,Dividend
1903.02,9.708043552,Dividend
1903.03,10.09017679,Dividend
1903.04,10.14138067,Dividend
1903.05,10.42658862,Dividend
1903.06,10.47898353,Dividend
1903.07,10.53137845,Dividend
1903.08,10.58069132,Dividend
1903.09,10.51084174,Dividend
1903.1,10.68548115,Dividend
1903.11,10.86106876,Dividend
1903.12,10.91408001,Dividend
1904.01,10.56263429,Dividend
1904.02,10.22406495,Dividend
1904.03,10.24077644,Dividend
1904.04,10.25797221,Dividend
1904.05,10.39332248,Dividend
1904.06,10.29041829,Dividend
1904.07,10.18751411,Dividend
1904.08,9.96428052,Dividend
1904.09,9.749186541,Dividend
1904.1,9.648648054,Dividend
1904.11,9.330613311,Dividend
1904.12,9.23233363,Dividend
1905.01,9.282962556,Dividend
1905.02,9.330613311,Dividend
1905.03,9.487778172,Dividend
1905.04,9.538982054,Dividend
1905.05,9.697393987,Dividend
1905.06,9.749186541,Dividend
1905.07,9.800979094,Dividend
1905.08,9.737773597,Dividend
1905.09,9.90151758,Dividend
1905.1,9.953310134,Dividend
1905.11,9.88837325,Dividend
1905.12,9.827968058,Dividend
1906.01,10.00070204,Dividend
1906.02,10.1764142,Dividend
1906.03,10.34914818,Dividend
1906.04,10.52188217,Dividend
1906.05,10.57870743,Dividend
1906.06,10.74952175,Dividend
1906.07,11.2968699,Dividend
1906.08,11.21877445,Dividend
1906.09,11.26490978,Dividend
1906.1,11.18707079,Dividend
1906.11,11.23501144,Dividend
1906.12,11.27901081,Dividend
1907.01,11.49436863,Dividend
1907.02,11.34719426,Dividend
1907.03,11.56098608,Dividend
1907.04,11.65403792,Dividend
1907.05,11.5050698,Dividend
1907.06,11.47671098,Dividend
1907.07,11.56688514,Dividend
1907.08,11.65979185,Dividend
1907.09,11.749966,Dividend
1907.1,11.71929722,Dividend
1907.11,12.31386005,Dividend
1907.12,12.67656747,Dividend
1908.01,12.71977984,Dividend
1908.02,12.7610076,Dividend
1908.03,12.66382014,Dividend
1908.04,12.4285094,Dividend
1908.05,12.32947745,Dividend
1908.06,12.23335821,Dividend
1908.07,12.0052856,Dividend
1908.08,11.90733031,Dividend
1908.09,11.81225605,Dividend
1908.1,11.59127132,Dividend
1908.11,11.37206265,Dividend
1908.12,11.16025991,Dividend
1909.01,11.37206265,Dividend
1909.02,11.34719426,Dividend
1909.03,11.43926641,Dividend
1909.04,11.29363011,Dividend
1909.05,11.27032345,Dividend
1909.06,11.24481039,Dividend
1909.07,11.33316247,Dividend
1909.08,11.30992663,Dividend
1909.09,11.2846218,Dividend
1909.1,11.15037861,Dividend
1909.11,11.12979434,Dividend
1909.12,11.1070779,Dividend
1910.01,11.27761391,Dividend
1910.02,11.34132925,Dividend
1910.03,11.18990171,Dividend
1910.04,11.14723062,Dividend
1910.05,11.42261989,Dividend
1910.06,11.59619058,Dividend
1910.07,11.65990591,Dividend
1910.08,11.83746633,Dividend
1910.09,12.01850904,Dividend
1910.1,12.4496115,Dividend
1910.11,12.77467234,Dividend
1910.12,12.8429861,Dividend
1911.01,12.8429861,Dividend
1911.02,13.2528377,Dividend
1911.03,13.1133054,Dividend
1911.04,13.54087889,Dividend
1911.05,13.54087889,Dividend
1911.06,13.54087889,Dividend
1911.07,13.39537133,Dividend
1911.08,12.97668061,Dividend
1911.09,12.8429861,Dividend
1911.1,12.8429861,Dividend
1911.11,12.97668061,Dividend
1911.12,13.1133054,Dividend
1912.01,12.99876857,Dividend
1912.02,12.88943945,Dividend
1912.03,12.65041169,Dividend
1912.04,12.29915747,Dividend
1912.05,12.32254484,Dividend
1912.06,12.46557059,Dividend
1912.07,12.48656523,Dividend
1912.08,12.38750975,Dividend
1912.09,12.28780472,Dividend
1912.1,12.30839162,Dividend
1912.11,12.33155188,Dividend
1912.12,12.47326344,Dividend
1913.01,12.35213878,Dividend
1913.02,12.35213878,Dividend
1913.03,12.35213878,Dividend
1913.04,12.35213878,Dividend
1913.05,12.47948041,Dividend
1913.06,12.35213878,Dividend
1913.07,12.2273697,Dividend
1913.08,12.2273697,Dividend
1913.09,12.105096,Dividend
1913.1,12.105096,Dividend
1913.11,11.98524356,Dividend
1913.12,12.105096,Dividend
1914.01,11.97900125,Dividend
1914.02,11.97263283,Dividend
1914.03,11.84526439,Dividend
1914.04,11.83746633,Dividend
1914.05,11.59052753,Dividend
1914.06,11.46315909,Dividend
1914.07,11.22243275,Dividend
1914.08,10.87876275,Dividend
1914.09,10.75514044,Dividend
1914.1,10.73678069,Dividend
1914.11,10.50789583,Dividend
1914.12,10.48708812,Dividend
1915.01,10.50706352,Dividend
1915.02,10.63483122,Dividend
1915.03,10.7626327,Dividend
1915.04,10.67518154,Dividend
1915.05,10.591959,Dividend
1915.06,10.61193441,Dividend
1915.07,10.63190981,Dividend
1915.08,10.65438214,Dividend
1915.09,10.67435755,Dividend
1915.1,10.58948655,Dividend
1915.11,10.50871198,Dividend
1915.12,10.52829951,Dividend
1916.01,10.68895496,Dividend
1916.02,10.95326896,Dividend
1916.03,11.10834702,Dividend
1916.04,11.26049909,Dividend
1916.05,11.4121641,Dividend
1916.06,11.55868542,Dividend
1916.07,11.81087492,Dividend
1916.08,11.95470777,Dividend
1916.09,11.98468119,Dividend
1916.1,12.01359362,Dividend
1916.11,12.04369334,Dividend
1916.12,12.17466552,Dividend
1917.01,12.30339885,Dividend
1917.02,12.22488601,Dividend
1917.03,12.45185656,Dividend
1917.04,12.07507344,Dividend
1917.05,12.10115554,Dividend
1917.06,12.12449519,Dividend
1917.07,12.52672532,Dividend
1917.08,12.54545767,Dividend
1917.09,12.46726288,Dividend
1917.1,12.48431429,Dividend
1917.11,12.68793396,Dividend
1917.12,12.70151496,Dividend
1918.01,12.24920429,Dividend
1918.02,11.9834727,Dividend
1918.03,11.88893357,Dividend
1918.04,11.54388556,Dividend
1918.05,11.13112276,Dividend
1918.06,10.80812143,Dividend
1918.07,10.35480066,Dividend
1918.08,9.989324351,Dividend
1918.09,9.637815287,Dividend
1918.1,9.299487813,Dividend
1918.11,8.97361411,Dividend
1918.12,8.712000909,Dividend
1919.01,8.661563009,Dividend
1919.02,8.769033664,Dividend
1919.03,8.61134878,Dividend
1919.04,8.406820039,Dividend
1919.05,8.256594695,Dividend
1919.06,8.207350592,Dividend
1919.07,7.923678141,Dividend
1919.08,7.740935331,Dividend
1919.09,7.650692697,Dividend
1919.1,7.477906334,Dividend
1919.11,7.269873532,Dividend
1919.12,7.071980688,Dividend
1920.01,6.903197557,Dividend
1920.02,6.811703059,Dividend
1920.03,6.720786168,Dividend
1920.04,6.501022924,Dividend
1920.05,6.386760299,Dividend
1920.06,6.274571292,Dividend
1920.07,6.284125858,Dividend
1920.08,6.419030278,Dividend
1920.09,6.493879625,Dividend
1920.1,6.504968359,Dividend
1920.11,6.517442785,Dividend
1920.12,6.629723969,Dividend
1921.01,6.713549953,Dividend
1921.02,6.87627566,Dividend
1921.03,6.85597138,Dividend
1921.04,6.873208859,Dividend
1921.05,6.970118836,Dividend
1921.06,6.949540199,Dividend
1921.07,6.850435684,Dividend
1921.08,6.792018907,Dividend
1921.09,6.8091165,Dividend
1921.1,6.74859102,Dividend
1921.11,6.727952063,Dividend
1921.12,6.705616763,Dividend
1922.01,6.927003899,Dividend
1922.02,6.988185967,Dividend
1922.03,7.135301722,Dividend
1922.04,7.198726626,Dividend
1922.05,7.260641413,Dividend
1922.06,7.324066317,Dividend
1922.07,7.34351806,Dividend
1922.08,7.494281949,Dividend
1922.09,7.558088931,Dividend
1922.1,7.576255817,Dividend
1922.11,7.592705304,Dividend
1922.12,7.610452367,Dividend
1923.01,7.681271854,Dividend
1923.02,7.705289902,Dividend
1923.03,7.730809077,Dividend
1923.04,7.71043282,Dividend
1923.05,7.734308749,Dividend
1923.06,7.714031765,Dividend
1923.07,7.649259427,Dividend
1923.08,7.717588617,Dividend
1923.09,7.697644622,Dividend
1923.1,7.677931194,Dividend
1923.11,7.701255078,Dividend
1923.12,7.726036705,Dividend
1924.01,7.750818332,Dividend
1924.02,7.819340718,Dividend
1924.03,7.890139327,Dividend
1924.04,7.961770862,Dividend
1924.05,7.985506344,Dividend
1924.06,8.010725294,Dividend
1924.07,7.988950418,Dividend
1924.08,8.059679726,Dividend
1924.09,8.037618567,Dividend
1924.1,8.015813933,Dividend
1924.11,8.039273422,Dividend
1924.12,8.01758526,Dividend
1925.01,8.078810457,Dividend
1925.02,8.185895224,Dividend
1925.03,8.199803107,Dividend
1925.04,8.309057538,Dividend
1925.05,8.320795757,Dividend
1925.06,8.286226429,Dividend
1925.07,8.252438328,Dividend
1925.08,8.310855105,Dividend
1925.09,8.370696681,Dividend
1925.1,8.430538257,Dividend
1925.11,8.34747245,Dividend
1925.12,8.45327933,Dividend
1926.01,8.558945321,Dividend
1926.02,8.664611313,Dividend
1926.03,8.819548525,Dividend
1926.04,8.875943296,Dividend
1926.05,9.032067767,Dividend
1926.06,9.189956356,Dividend
1926.07,9.403065643,Dividend
1926.08,9.565808621,Dividend
1926.09,9.619228071,Dividend
1926.1,9.672040483,Dividend
1926.11,9.724256144,Dividend
1926.12,9.831116102,Dividend
1927.01,10.04002427,Dividend
1927.02,10.19338364,Dividend
1927.03,10.3499737,Dividend
1927.04,10.44764247,Dividend
1927.05,10.48325663,Dividend
1927.06,10.46013267,Dividend
1927.07,10.73919102,Dividend
1927.08,10.89839857,Dividend
1927.09,10.93307081,Dividend
1927.1,10.96734452,Dividend
1927.11,11.1269506,Dividend
1927.12,11.22461936,Dividend
1928.01,11.32228813,Dividend
1928.02,11.55204885,Dividend
1928.03,11.65085994,Dividend
1928.04,11.74967103,Dividend
1928.05,11.77812938,Dividend
1928.06,11.94581842,Dividend
1928.07,12.04462951,Dividend
1928.08,12.14196581,Dividend
1928.09,12.09926503,Dividend
1928.1,12.2678462,Dividend
1928.11,12.36461659,Dividend
1928.12,12.53573538,Dividend
1929.01,12.68321462,Dividend
1929.02,12.83069386,Dividend
1929.03,13.05451529,Dividend
1929.04,13.2809855,Dividend
1929.05,13.35120882,Dividend
1929.06,13.42061082,Dividend
1929.07,13.41123353,Dividend
1929.08,13.5570078,Dividend
1929.09,13.70278208,Dividend
1929.1,13.84855636,Dividend
1929.11,13.99433064,Dividend
1929.12,14.22231483,Dividend
1930.01,14.3172846,Dividend
1930.02,14.41485513,Dividend
1930.03,14.51208809,Dividend
1930.04,14.43859061,Dividend
1930.05,14.53745627,Dividend
1930.06,14.63599777,Dividend
1930.07,14.8244888,Dividend
1930.08,14.92808998,Dividend
1930.09,14.85031544,Dividend
1930.1,14.95254472,Dividend
1930.11,15.05755844,Dividend
1930.12,15.35066522,Dividend
1931.01,15.33280438,Dividend
1931.02,15.31288219,Dividend
1931.03,15.19603397,Dividend
1931.04,15.07767804,Dividend
1931.05,15.05390002,Dividend
1931.06,15.03116225,Dividend
1931.07,14.80903508,Dividend
1931.08,14.58523777,Dividend
1931.09,14.45886467,Dividend
1931.1,14.33079528,Dividend
1931.11,14.29588506,Dividend
1931.12,14.16406781,Dividend
1932.01,13.99034478,Dividend
1932.02,13.71302763,Dividend
1932.03,13.33001643,Dividend
1932.04,12.94149427,Dividend
1932.05,12.64076859,Dividend
1932.06,12.23860809,Dividend
1932.07,11.74350076,Dividend
1932.08,11.33358294,Dividend
1932.09,10.91566493,Dividend
1932.1,10.49146243,Dividend
1932.11,10.06274316,Dividend
1932.12,9.625553435,Dividend
1933.01,9.677038953,Dividend
1933.02,9.730146063,Dividend
1933.03,9.707294246,Dividend
1933.04,9.607219048,Dividend
1933.05,9.507143849,Dividend
1933.06,9.332997244,Dividend
1933.07,8.951764695,Dividend
1933.08,8.78842197,Dividend
1933.09,8.692895644,Dividend
1933.1,8.597369318,Dividend
1933.11,8.501842992,Dividend
1933.12,8.406316667,Dividend
1934.01,8.421600879,Dividend
1934.02,8.375346026,Dividend
1934.03,8.39051532,Dividend
1934.04,8.405684613,Dividend
1934.05,8.422750068,Dividend
1934.06,8.374949813,Dividend
1934.07,8.390005903,Dividend
1934.08,8.406944004,Dividend
1934.09,8.298147151,Dividend
1934.1,8.37455947,Dividend
1934.11,8.391372104,Dividend
1934.12,8.469050373,Dividend
1935.01,8.344505515,Dividend
1935.02,8.283596715,Dividend
1935.03,8.283596715,Dividend
1935.04,8.162661406,Dividend
1935.05,8.101733884,Dividend
1935.06,8.099516788,Dividend
1935.07,8.099516788,Dividend
1935.08,8.099516788,Dividend
1935.09,8.099516788,Dividend
1935.1,8.283596715,Dividend
1935.11,8.406316667,Dividend
1935.12,8.589062681,Dividend
1936.01,8.771808696,Dividend
1936.02,8.95455471,Dividend
1936.03,9.20399635,Dividend
1936.04,9.510802365,Dividend
1936.05,9.817589971,Dividend
1936.06,10.0510308,Dividend
1936.07,10.34158381,Dividend
1936.08,10.62798607,Dividend
1936.09,10.98825679,Dividend
1936.1,11.6487591,Dividend
1936.11,12.3092434,Dividend
1936.12,12.96974571,Dividend
1937.01,13.0566195,Dividend
1937.02,13.2354773,Dividend
1937.03,13.31986796,Dividend
1937.04,13.75579091,Dividend
1937.05,14.18565938,Dividend
1937.06,14.71105417,Dividend
1937.07,14.20378223,Dividend
1937.08,13.79794846,Dividend
1937.09,13.30040514,Dividend
1937.1,13.47313767,Dividend
1937.11,13.73997966,Dividend
1937.12,14.01052778,Dividend
1938.01,14.08945441,Dividend
1938.02,14.07015301,Dividend
1938.03,13.95090851,Dividend
1938.04,13.61587094,Dividend
1938.05,13.47394841,Dividend
1938.06,13.2354773,Dividend
1938.07,12.75851721,Dividend
1938.08,12.28157499,Dividend
1938.09,11.80461489,Dividend
1938.1,10.98825679,Dividend
1938.11,10.08758,Dividend
1938.12,9.186903214,Dividend
1939.01,9.246942329,Dividend
1939.02,9.373956288,Dividend
1939.03,9.434427338,Dividend
1939.04,9.563702,Dividend
1939.05,9.624629521,Dividend
1939.06,9.685538768,Dividend
1939.07,9.868284783,Dividend
1939.08,10.0510308,Dividend
1939.09,10.01603688,Dividend
1939.1,10.44785071,Dividend
1939.11,10.80812143,Dividend
1939.12,11.16839214,Dividend
1940.01,11.30921134,Dividend
1940.02,11.28848839,Dividend
1940.03,11.3485275,Dividend
1940.04,11.46862374,Dividend
1940.05,11.58870197,Dividend
1940.06,11.62575709,Dividend
1940.07,11.82889446,Dividend
1940.08,11.94897269,Dividend
1940.09,12.06906893,Dividend
1940.1,12.06906893,Dividend
1940.11,12.06906893,Dividend
1940.12,11.9834727,Dividend
1941.01,12.043086,Dividend
1941.02,12.10271719,Dividend
1941.03,12.07668028,Dividend
1941.04,12.05100752,Dividend
1941.05,12.02570885,Dividend
1941.06,11.83746633,Dividend
1941.07,11.89464644,Dividend
1941.08,11.79141627,Dividend
1941.09,11.69090397,Dividend
1941.1,11.59301945,Dividend
1941.11,11.57233749,Dividend
1941.12,11.55190613,Dividend
1942.01,11.2976559,Dividend
1942.02,11.11975332,Dividend
1942.03,10.87567219,Dividend
1942.04,10.65148199,Dividend
1942.05,10.36607147,Dividend
1942.06,10.21135399,Dividend
1942.07,9.944062646,Dividend
1942.08,9.679995915,Dividend
1942.09,9.476211515,Dividend
1942.1,9.211712275,Dividend
1942.11,9.006767857,Dividend
1942.12,8.804248817,Dividend
1943.01,8.804248817,Dividend
1943.02,8.804248817,Dividend
1943.03,8.650686337,Dividend
1943.04,8.551253161,Dividend
1943.05,8.502388857,Dividend
1943.06,8.502388857,Dividend
1943.07,8.599560494,Dividend
1943.08,8.697870081,Dividend
1943.09,8.696189655,Dividend
1943.1,8.744496989,Dividend
1943.11,8.792818816,Dividend
1943.12,8.841126149,Dividend
1944.01,8.889433483,Dividend
1944.02,8.93775531,Dividend
1944.03,8.986062644,Dividend
1944.04,8.982745006,Dividend
1944.05,9.030790708,Dividend
1944.06,9.027237784,Dividend
1944.07,9.023725006,Dividend
1944.08,9.071227819,Dividend
1944.09,9.118716384,Dividend
1944.1,9.118716384,Dividend
1944.11,9.118716384,Dividend
1944.12,9.06748764,Dividend
1945.01,9.114709416,Dividend
1945.02,9.161945359,Dividend
1945.03,9.209167135,Dividend
1945.04,9.209167135,Dividend
1945.05,9.157719274,Dividend
1945.06,9.056529006,Dividend
1945.07,9.1029681,Dividend
1945.08,9.149421127,Dividend
1945.09,9.195860221,Dividend
1945.1,9.195860221,Dividend
1945.11,9.195860221,Dividend
1945.12,9.145333516,Dividend
1946.01,9.237715242,Dividend
1946.02,9.381630531,Dividend
1946.03,9.370975956,Dividend
1946.04,9.320046739,Dividend
1946.05,9.269668108,Dividend
1946.06,9.170527273,Dividend
1946.07,8.703505435,Dividend
1946.08,8.572782544,Dividend
1946.09,8.529938971,Dividend
1946.1,8.446735692,Dividend
1946.11,8.327380169,Dividend
1946.12,8.328118372,Dividend
1947.01,8.367213609,Dividend
1947.02,8.406320577,Dividend
1947.03,8.291161644,Dividend
1947.04,8.444697836,Dividend
1947.05,8.598245543,Dividend
1947.06,8.712000909,Dividend
1947.07,8.747113288,Dividend
1947.08,8.742569333,Dividend
1947.09,8.662161087,Dividend
1947.1,8.844910756,Dividend
1947.11,8.988568727,Dividend
1947.12,9.05295641,Dividend
1948.01,8.973828169,Dividend
1948.02,9.085979889,Dividend
1948.03,9.160729701,Dividend
1948.04,9.006767857,Dividend
1948.05,8.969082636,Dividend
1948.06,8.894650415,Dividend
1948.07,8.854197639,Dividend
1948.08,8.886674188,Dividend
1948.09,8.955300612,Dividend
1948.1,9.198715369,Dividend
1948.11,9.483158884,Dividend
1948.12,9.731793983,Dividend
1949.01,9.947478225,Dividend
1949.02,10.20766671,Dividend
1949.03,10.38427353,Dividend
1949.04,10.48151266,Dividend
1949.05,10.66687412,Dividend
1949.06,10.76289916,Dividend
1949.07,10.92470017,Dividend
1949.08,10.94936874,Dividend
1949.09,10.9739364,Dividend
1949.1,11.4212049,Dividend
1949.11,11.72649386,Dividend
1949.12,12.18203517,Dividend
1950.01,12.3411883,Dividend
1950.02,12.44850298,Dividend
1950.03,12.50261504,Dividend
1950.04,12.609475,Dividend
1950.05,12.66267954,Dividend
1950.06,12.71543697,Dividend
1950.07,13.01057141,Dividend
1950.08,13.35327835,Dividend
1950.09,13.74639488,Dividend
1950.1,14.11307801,Dividend
1950.11,14.53234336,Dividend
1950.12,14.8287426,Dividend
1951.01,14.76073086,Dividend
1951.02,14.75190821,Dividend
1951.03,14.85767597,Dividend
1951.04,14.98797388,Dividend
1951.05,15.05999745,Dividend
1951.06,15.18979228,Dividend
1951.07,15.05999745,Dividend
1951.08,14.93010525,Dividend
1951.09,14.68689808,Dividend
1951.1,14.27787218,Dividend
1951.11,13.81950697,Dividend
1951.12,13.41838472,Dividend
1952.01,13.45007494,Dividend
1952.02,13.58438399,Dividend
1952.03,13.61631521,Dividend
1952.04,13.66026458,Dividend
1952.05,13.75579091,Dividend
1952.06,13.79904811,Dividend
1952.07,13.69568446,Dividend
1952.08,13.69568446,Dividend
1952.09,13.69568446,Dividend
1952.1,13.56977861,Dividend
1952.11,13.44377832,Dividend
1952.12,13.31787247,Dividend
1953.01,13.36793966,Dividend
1953.02,13.41838472,Dividend
1953.03,13.36793966,Dividend
1953.04,13.39951075,Dividend
1953.05,13.38087262,Dividend
1953.06,13.36227948,Dividend
1953.07,13.36227948,Dividend
1953.08,13.31260558,Dividend
1953.09,13.31260558,Dividend
1953.1,13.35670315,Dividend
1953.11,13.50010706,Dividend
1953.12,13.59385781,Dividend
1954.01,13.65638955,Dividend
1954.02,13.71882755,Dividend
1954.03,13.78135929,Dividend
1954.04,13.7700172,Dividend
1954.05,13.65638955,Dividend
1954.06,13.59385781,Dividend
1954.07,13.65638955,Dividend
1954.08,13.71882755,Dividend
1954.09,13.83278228,Dividend
1954.1,14.05231888,Dividend
1954.11,14.27194959,Dividend
1954.12,14.54576142,Dividend
1955.01,14.60876157,Dividend
1955.02,14.67166727,Dividend
1955.03,14.73466742,Dividend
1955.04,14.76612026,Dividend
1955.05,14.79766756,Dividend
1955.06,14.82912041,Dividend
1955.07,14.93065351,Dividend
1955.08,15.08742504,Dividend
1955.09,15.18762045,Dividend
1955.1,15.25015219,Dividend
1955.11,15.31259019,Dividend
1955.12,15.43249179,Dividend
1956.01,15.71479347,Dividend
1956.02,15.99709515,Dividend
1956.03,16.27939683,Dividend
1956.04,16.43759911,Dividend
1956.05,16.59472292,Dividend
1956.06,16.68901103,Dividend
1956.07,16.6898827,Dividend
1956.08,16.87424886,Dividend
1956.09,16.93535328,Dividend
1956.1,16.56811651,Dividend
1956.11,16.26237113,Dividend
1956.12,15.89890326,Dividend
1957.01,15.86847605,Dividend
1957.02,15.78078072,Dividend
1957.03,15.69380701,Dividend
1957.04,15.63755681,Dividend
1957.05,15.58170839,Dividend
1957.06,15.52625747,Dividend
1957.07,15.50564417,Dividend
1957.08,15.59475707,Dividend
1957.09,15.68386996,Dividend
1957.1,15.77298286,Dividend
1957.11,15.80624331,Dividend
1957.12,15.89504243,Dividend
1958.01,15.72507346,Dividend
1958.02,15.66634682,Dividend
1958.03,15.49914635,Dividend
1958.04,15.32919477,Dividend
1958.05,15.21278619,Dividend
1958.06,15.09646488,Dividend
1958.07,15.0444081,Dividend
1958.08,15.09646488,Dividend
1958.09,15.09646488,Dividend
1958.1,15.15466917,Dividend
1958.11,15.16032831,Dividend
1958.12,15.27099048,Dividend
1959.01,15.27633548,Dividend
1959.02,15.3873118,Dividend
1959.03,15.44551609,Dividend
1959.04,15.45025927,Dividend
1959.05,15.5081759,Dividend
1959.06,15.51268746,Dividend
1959.07,15.51716812,Dividend
1959.08,15.57468805,Dividend
1959.09,15.57894181,Dividend
1959.1,15.58316663,Dividend
1959.11,15.64029527,Dividend
1959.12,15.69750969,Dividend
1960.01,16.06670901,Dividend
1960.02,16.32652521,Dividend
1960.03,16.64107585,Dividend
1960.04,16.61313292,Dividend
1960.05,16.6416859,Dividend
1960.06,16.6138353,Dividend
1960.07,16.6138353,Dividend
1960.08,16.6138353,Dividend
1960.09,16.6138353,Dividend
1960.1,16.50233305,Dividend
1960.11,16.50233305,Dividend
1960.12,16.50233305,Dividend
1961.01,16.47415215,Dividend
1961.02,16.44588661,Dividend
