date,percentile,item,value,price,quote_date,observations,year,month,quarter
78,10,430,1.3,p10,200206,106812,2002,6,2
78,30,430,1.4,p30,200206,106812,2002,6,2
78,50,430,1.53,p50,200206,106812,2002,6,2
78,70,430,1.65,p70,200206,106812,2002,6,2
78,90,430,1.85,p90,200206,106812,2002,6,2
78,100,430,2.5,max,200206,106812,2002,6,2
79,0,430,.98000002,min,200207,106477,2002,7,3
79,10,430,1.3,p10,200207,106477,2002,7,3
79,30,430,1.4,p30,200207,106477,2002,7,3
79,50,430,1.54,p50,200207,106477,2002,7,3
79,70,430,1.65,p70,200207,106477,2002,7,3
79,90,430,1.85,p90,200207,106477,2002,7,3
79,100,430,2.5,max,200207,106477,2002,7,3
80,0,430,.98000002,min,200208,104885,2002,8,3
80,10,430,1.3,p10,200208,104885,2002,8,3
80,30,430,1.4,p30,200208,104885,2002,8,3
80,50,430,1.55,p50,200208,104885,2002,8,3
80,70,430,1.66,p70,200208,104885,2002,8,3
80,90,430,1.9,p90,200208,104885,2002,8,3
80,100,430,2.5,max,200208,104885,2002,8,3
81,0,430,.98000002,min,200209,103857,2002,9,3
81,10,430,1.3,p10,200209,103857,2002,9,3
81,30,430,1.4,p30,200209,103857,2002,9,3
81,50,430,1.55,p50,200209,103857,2002,9,3
81,70,430,1.6799999,p70,200209,103857,2002,9,3
81,90,430,1.9,p90,200209,103857,2002,9,3
81,100,430,2.8,max,200209,103857,2002,9,3
82,0,430,.98000002,min,200210,105386,2002,10,4
82,10,430,1.3,p10,200210,105386,2002,10,4
82,30,430,1.45,p30,200210,105386,2002,10,4
82,50,430,1.55,p50,200210,105386,2002,10,4
82,70,430,1.7,p70,200210,105386,2002,10,4
82,90,430,1.9,p90,200210,105386,2002,10,4
82,100,430,2.8,max,200210,105386,2002,10,4
83,0,430,.98000002,min,200211,106027,2002,11,4
83,10,430,1.3,p10,200211,106027,2002,11,4
83,30,430,1.45,p30,200211,106027,2002,11,4
83,50,430,1.55,p50,200211,106027,2002,11,4
83,70,430,1.7,p70,200211,106027,2002,11,4
83,90,430,1.9,p90,200211,106027,2002,11,4
83,100,430,2.8,max,200211,106027,2002,11,4
84,0,430,1,min,200212,105941,2002,12,4
84,10,430,1.3,p10,200212,105941,2002,12,4
84,30,430,1.45,p30,200212,105941,2002,12,4
84,50,430,1.55,p50,200212,105941,2002,12,4
84,70,430,1.7,p70,200212,105941,2002,12,4
84,90,430,1.9,p90,200212,105941,2002,12,4
84,100,430,2.8,max,200212,105941,2002,12,4
85,0,430,1,min,200301,103569,2003,1,1
85,10,430,1.3,p10,200301,103569,2003,1,1
85,30,430,1.45,p30,200301,103569,2003,1,1
85,50,430,1.5700001,p50,200301,103569,2003,1,1
85,70,430,1.7,p70,200301,103569,2003,1,1
85,90,430,1.9,p90,200301,103569,2003,1,1
85,100,430,2.8,max,200301,103569,2003,1,1
86,0,430,1,min,200302,106331,2003,2,1
86,10,430,1.3,p10,200302,106331,2003,2,1
86,30,430,1.45,p30,200302,106331,2003,2,1
86,50,430,1.58,p50,200302,106331,2003,2,1
86,70,430,1.75,p70,200302,106331,2003,2,1
86,90,430,1.95,p90,200302,106331,2003,2,1
86,100,430,2.95,max,200302,106331,2003,2,1
87,0,430,1,min,200303,107045,2003,3,1
87,10,430,1.3,p10,200303,107045,2003,3,1
87,30,430,1.5,p30,200303,107045,2003,3,1
87,50,430,1.6,p50,200303,107045,2003,3,1
87,70,430,1.75,p70,200303,107045,2003,3,1
87,90,430,1.95,p90,200303,107045,2003,3,1
87,100,430,2.95,max,200303,107045,2003,3,1
88,0,430,1,min,200304,96095,2003,4,2
88,10,430,1.3,p10,200304,96095,2003,4,2
88,30,430,1.5,p30,200304,96095,2003,4,2
88,50,430,1.6,p50,200304,96095,2003,4,2
88,70,430,1.75,p70,200304,96095,2003,4,2
88,90,430,2,p90,200304,96095,2003,4,2
88,100,430,2.95,max,200304,96095,2003,4,2
89,0,430,.80000001,min,200305,99228,2003,5,2
89,10,430,1.35,p10,200305,99228,2003,5,2
89,30,430,1.5,p30,200305,99228,2003,5,2
89,50,430,1.6,p50,200305,99228,2003,5,2
89,70,430,1.75,p70,200305,99228,2003,5,2
89,90,430,2,p90,200305,99228,2003,5,2
89,100,430,2.95,max,200305,99228,2003,5,2
90,0,430,.80000001,min,200306,100749,2003,6,2
90,10,430,1.335,p10,200306,100749,2003,6,2
90,30,430,1.5,p30,200306,100749,2003,6,2
90,50,430,1.6,p50,200306,100749,2003,6,2
90,70,430,1.75,p70,200306,100749,2003,6,2
90,90,430,2,p90,200306,100749,2003,6,2
90,100,430,2.95,max,200306,100749,2003,6,2
91,0,430,.80000001,min,200307,101114,2003,7,3
91,10,430,1.3,p10,200307,101114,2003,7,3
91,30,430,1.5,p30,200307,101114,2003,7,3
91,50,430,1.65,p50,200307,101114,2003,7,3
91,70,430,1.75,p70,200307,101114,2003,7,3
91,90,430,2,p90,200307,101114,2003,7,3
91,100,430,2.95,max,200307,101114,2003,7,3
92,0,430,.5,min,200308,100393,2003,8,3
92,10,430,1.3,p10,200308,100393,2003,8,3
92,30,430,1.5,p30,200308,100393,2003,8,3
92,50,430,1.63,p50,200308,100393,2003,8,3
92,70,430,1.75,p70,200308,100393,2003,8,3
92,90,430,2,p90,200308,100393,2003,8,3
92,100,430,2.95,max,200308,100393,2003,8,3
93,0,430,.5,min,200309,101312,2003,9,3
93,10,430,1.3200001,p10,200309,101312,2003,9,3
93,30,430,1.5,p30,200309,101312,2003,9,3
93,50,430,1.63,p50,200309,101312,2003,9,3
93,70,430,1.78,p70,200309,101312,2003,9,3
93,90,430,2,p90,200309,101312,2003,9,3
93,100,430,2.95,max,200309,101312,2003,9,3
94,0,430,.5,min,200310,104409,2003,10,4
94,10,430,1.35,p10,200310,104409,2003,10,4
94,30,430,1.5,p30,200310,104409,2003,10,4
94,50,430,1.65,p50,200310,104409,2003,10,4
94,70,430,1.8,p70,200310,104409,2003,10,4
94,90,430,2,p90,200310,104409,2003,10,4
94,100,430,2.95,max,200310,104409,2003,10,4
95,0,430,.5,min,200311,108969,2003,11,4
95,10,430,1.35,p10,200311,108969,2003,11,4
95,30,430,1.5,p30,200311,108969,2003,11,4
95,50,430,1.65,p50,200311,108969,2003,11,4
95,70,430,1.8,p70,200311,108969,2003,11,4
95,90,430,2,p90,200311,108969,2003,11,4
95,100,430,2.95,max,200311,108969,2003,11,4
96,0,430,.5,min,200312,109913,2003,12,4
96,10,430,1.35,p10,200312,109913,2003,12,4
96,30,430,1.5,p30,200312,109913,2003,12,4
96,50,430,1.65,p50,200312,109913,2003,12,4
96,70,430,1.8,p70,200312,109913,2003,12,4
96,90,430,2,p90,200312,109913,2003,12,4
96,100,430,2.95,max,200312,109913,2003,12,4
97,0,430,.5,min,200401,107809,2004,1,1
97,10,430,1.35,p10,200401,107809,2004,1,1
97,30,430,1.5,p30,200401,107809,2004,1,1
97,50,430,1.65,p50,200401,107809,2004,1,1
97,70,430,1.8,p70,200401,107809,2004,1,1
97,90,430,2,p90,200401,107809,2004,1,1
97,100,430,2.95,max,200401,107809,2004,1,1
98,0,430,.5,min,200402,103284,2004,2,1
98,10,430,1.35,p10,200402,103284,2004,2,1
98,30,430,1.51,p30,200402,103284,2004,2,1
98,50,430,1.65,p50,200402,103284,2004,2,1
98,70,430,1.8,p70,200402,103284,2004,2,1
98,90,430,2.05,p90,200402,103284,2004,2,1
98,100,430,2.95,max,200402,103284,2004,2,1
99,0,430,.5,min,200403,104888,2004,3,1
99,10,430,1.35,p10,200403,104888,2004,3,1
99,30,430,1.53,p30,200403,104888,2004,3,1
99,50,430,1.6900001,p50,200403,104888,2004,3,1
99,70,430,1.8,p70,200403,104888,2004,3,1
99,90,430,2.05,p90,200403,104888,2004,3,1
99,100,430,2.95,max,200403,104888,2004,3,1
100,0,430,.75,min,200404,105398,2004,4,2
100,10,430,1.35,p10,200404,105398,2004,4,2
100,30,430,1.55,p30,200404,105398,2004,4,2
100,50,430,1.6900001,p50,200404,105398,2004,4,2
100,70,430,1.85,p70,200404,105398,2004,4,2
100,90,430,2.0999999,p90,200404,105398,2004,4,2
100,100,430,2.95,max,200404,105398,2004,4,2
101,0,430,1,min,200405,107212,2004,5,2
101,10,430,1.35,p10,200405,107212,2004,5,2
101,30,430,1.55,p30,200405,107212,2004,5,2
101,50,430,1.6900001,p50,200405,107212,2004,5,2
101,70,430,1.8200001,p70,200405,107212,2004,5,2
101,90,430,2.0749998,p90,200405,107212,2004,5,2
101,100,430,2.95,max,200405,107212,2004,5,2
102,0,430,1,min,200406,107670,2004,6,2
102,10,430,1.35,p10,200406,107670,2004,6,2
102,30,430,1.55,p30,200406,107670,2004,6,2
102,50,430,1.7,p50,200406,107670,2004,6,2
102,70,430,1.8200001,p70,200406,107670,2004,6,2
102,90,430,2.05,p90,200406,107670,2004,6,2
102,100,430,2.95,max,200406,107670,2004,6,2
103,0,430,1,min,200407,106775,2004,7,3
103,10,430,1.35,p10,200407,106775,2004,7,3
103,30,430,1.55,p30,200407,106775,2004,7,3
103,50,430,1.7,p50,200407,106775,2004,7,3
103,70,430,1.8200001,p70,200407,106775,2004,7,3
103,90,430,2.0999999,p90,200407,106775,2004,7,3
103,100,430,2.95,max,200407,106775,2004,7,3
104,0,430,1,min,200408,104966,2004,8,3
104,10,430,1.35,p10,200408,104966,2004,8,3
104,30,430,1.55,p30,200408,104966,2004,8,3
104,50,430,1.7,p50,200408,104966,2004,8,3
104,70,430,1.85,p70,200408,104966,2004,8,3
104,90,430,2.0999999,p90,200408,104966,2004,8,3
104,100,430,2.95,max,200408,104966,2004,8,3
105,0,430,.99000001,min,200409,104090,2004,9,3
105,10,430,1.35,p10,200409,104090,2004,9,3
105,30,430,1.55,p30,200409,104090,2004,9,3
105,50,430,1.7,p50,200409,104090,2004,9,3
105,70,430,1.85,p70,200409,104090,2004,9,3
105,90,430,2.0999999,p90,200409,104090,2004,9,3
105,100,430,2.95,max,200409,104090,2004,9,3
106,0,430,.99000001,min,200410,105391,2004,10,4
106,10,430,1.35,p10,200410,105391,2004,10,4
106,30,430,1.55,p30,200410,105391,2004,10,4
106,50,430,1.7,p50,200410,105391,2004,10,4
106,70,430,1.85,p70,200410,105391,2004,10,4
106,90,430,2.0999999,p90,200410,105391,2004,10,4
106,100,430,2.95,max,200410,105391,2004,10,4
107,0,430,.99000001,min,200411,106433,2004,11,4
107,10,430,1.35,p10,200411,106433,2004,11,4
107,30,430,1.55,p30,200411,106433,2004,11,4
107,50,430,1.7,p50,200411,106433,2004,11,4
107,70,430,1.85,p70,200411,106433,2004,11,4
107,90,430,2.0999999,p90,200411,106433,2004,11,4
107,100,430,3.2,max,200411,106433,2004,11,4
108,0,430,.99000001,min,200412,106723,2004,12,4
108,10,430,1.35,p10,200412,106723,2004,12,4
108,30,430,1.55,p30,200412,106723,2004,12,4
108,50,430,1.7,p50,200412,106723,2004,12,4
108,70,430,1.85,p70,200412,106723,2004,12,4
108,90,430,2.0999999,p90,200412,106723,2004,12,4
108,100,430,2.95,max,200412,106723,2004,12,4
109,0,430,.99000001,min,200501,103549,2005,1,1
109,10,430,1.35,p10,200501,103549,2005,1,1
109,30,430,1.55,p30,200501,103549,2005,1,1
109,50,430,1.7,p50,200501,103549,2005,1,1
109,70,430,1.85,p70,200501,103549,2005,1,1
109,90,430,2.0999999,p90,200501,103549,2005,1,1
109,100,430,2.95,max,200501,103549,2005,1,1
110,0,430,1,min,200502,108661,2005,2,1
110,10,430,1.35,p10,200502,108661,2005,2,1
110,30,430,1.55,p30,200502,108661,2005,2,1
110,50,430,1.7,p50,200502,108661,2005,2,1
110,70,430,1.85,p70,200502,108661,2005,2,1
110,90,430,2.0999999,p90,200502,108661,2005,2,1
110,100,430,2.95,max,200502,108661,2005,2,1
111,0,430,1,min,200503,109015,2005,3,1
111,10,430,1.35,p10,200503,109015,2005,3,1
111,30,430,1.55,p30,200503,109015,2005,3,1
111,50,430,1.7,p50,200503,109015,2005,3,1
111,70,430,1.85,p70,200503,109015,2005,3,1
111,90,430,2.0999999,p90,200503,109015,2005,3,1
111,100,430,2.95,max,200503,109015,2005,3,1
112,0,430,1,min,200504,111991,2005,4,2
112,10,430,1.3,p10,200504,111991,2005,4,2
112,30,430,1.58,p30,200504,111991,2005,4,2
112,50,430,1.74,p50,200504,111991,2005,4,2
112,70,430,1.9,p70,200504,111991,2005,4,2
112,90,430,2.0999999,p90,200504,111991,2005,4,2
112,100,430,3.5,max,200504,111991,2005,4,2
113,0,430,1.2,min,200505,110302,2005,5,2
113,10,430,1.38,p10,200505,110302,2005,5,2
113,30,430,1.55,p30,200505,110302,2005,5,2
113,50,430,1.7,p50,200505,110302,2005,5,2
113,70,430,1.8,p70,200505,110302,2005,5,2
113,90,430,2,p90,200505,110302,2005,5,2
113,100,430,2.25,max,200505,110302,2005,5,2
114,0,430,1,min,200506,114020,2005,6,2
114,10,430,1.3199999,p10,200506,114020,2005,6,2
114,30,430,1.585,p30,200506,114020,2005,6,2
114,50,430,1.745,p50,200506,114020,2005,6,2
114,70,430,1.9,p70,200506,114020,2005,6,2
114,90,430,2.0999999,p90,200506,114020,2005,6,2
114,100,430,3.5,max,200506,114020,2005,6,2
115,0,430,1,min,200507,112592,2005,7,3
115,10,430,1.33,p10,200507,112592,2005,7,3
115,30,430,1.6,p30,200507,112592,2005,7,3
115,50,430,1.75,p50,200507,112592,2005,7,3
115,70,430,1.9,p70,200507,112592,2005,7,3
115,90,430,2.0999999,p90,200507,112592,2005,7,3
115,100,430,3.5,max,200507,112592,2005,7,3
116,0,430,1,min,200508,111692,2005,8,3
116,10,430,1.35,p10,200508,111692,2005,8,3
116,30,430,1.59,p30,200508,111692,2005,8,3
116,50,430,1.75,p50,200508,111692,2005,8,3
116,70,430,1.9,p70,200508,111692,2005,8,3
116,90,430,2.0999999,p90,200508,111692,2005,8,3
116,100,430,3.5,max,200508,111692,2005,8,3
117,0,430,1,min,200509,111327,2005,9,3
117,10,430,1.35,p10,200509,111327,2005,9,3
117,30,430,1.59,p30,200509,111327,2005,9,3
117,50,430,1.75,p50,200509,111327,2005,9,3
117,70,430,1.9,p70,200509,111327,2005,9,3
117,90,430,2.0999999,p90,200509,111327,2005,9,3
117,100,430,3.5,max,200509,111327,2005,9,3
118,0,430,1,min,200510,108418,2005,10,4
118,10,430,1.35,p10,200510,108418,2005,10,4
118,30,430,1.59,p30,200510,108418,2005,10,4
118,50,430,1.75,p50,200510,108418,2005,10,4
118,70,430,1.9,p70,200510,108418,2005,10,4
118,90,430,2.0999999,p90,200510,108418,2005,10,4
118,100,430,3.5,max,200510,108418,2005,10,4
119,0,430,1,min,200511,104461,2005,11,4
119,10,430,1.35,p10,200511,104461,2005,11,4
119,30,430,1.6,p30,200511,104461,2005,11,4
119,50,430,1.75,p50,200511,104461,2005,11,4
119,70,430,1.9,p70,200511,104461,2005,11,4
119,90,430,2.0999999,p90,200511,104461,2005,11,4
119,100,430,3.5,max,200511,104461,2005,11,4
120,0,430,1,min,200512,109002,2005,12,4
120,10,430,1.35,p10,200512,109002,2005,12,4
120,30,430,1.6,p30,200512,109002,2005,12,4
120,50,430,1.75,p50,200512,109002,2005,12,4
120,70,430,1.9,p70,200512,109002,2005,12,4
120,90,430,2.0999999,p90,200512,109002,2005,12,4
120,100,430,3.5,max,200512,109002,2005,12,4
121,0,430,1,min,200601,104549,2006,1,1
121,10,430,1.35,p10,200601,104549,2006,1,1
121,30,430,1.6,p30,200601,104549,2006,1,1
121,50,430,1.75,p50,200601,104549,2006,1,1
121,70,430,1.9,p70,200601,104549,2006,1,1
121,90,430,2.1500001,p90,200601,104549,2006,1,1
121,100,430,3.5,max,200601,104549,2006,1,1
122,0,430,.94999999,min,200602,99725,2006,2,1
122,10,430,1.35,p10,200602,99725,2006,2,1
122,30,430,1.59,p30,200602,99725,2006,2,1
122,50,430,1.75,p50,200602,99725,2006,2,1
122,70,430,1.9,p70,200602,99725,2006,2,1
122,90,430,2.2,p90,200602,99725,2006,2,1
122,100,430,3.5,max,200602,99725,2006,2,1
123,0,430,.94999999,min,200603,103156,2006,3,1
123,10,430,1.355,p10,200603,103156,2006,3,1
123,30,430,1.6,p30,200603,103156,2006,3,1
123,50,430,1.76,p50,200603,103156,2006,3,1
123,70,430,1.9,p70,200603,103156,2006,3,1
123,90,430,2.2,p90,200603,103156,2006,3,1
123,100,430,3.5,max,200603,103156,2006,3,1
124,0,430,.94999999,min,200604,106812,2006,4,2
124,10,430,1.4,p10,200604,106812,2006,4,2
124,30,430,1.6,p30,200604,106812,2006,4,2
124,50,430,1.78,p50,200604,106812,2006,4,2
124,70,430,1.9,p70,200604,106812,2006,4,2
124,90,430,2.2,p90,200604,106812,2006,4,2
124,100,430,3.4000001,max,200604,106812,2006,4,2
125,0,430,1,min,200605,108529,2006,5,2
125,10,430,1.4,p10,200605,108529,2006,5,2
125,30,430,1.6,p30,200605,108529,2006,5,2
125,50,430,1.8,p50,200605,108529,2006,5,2
125,70,430,1.95,p70,200605,108529,2006,5,2
125,90,430,2.2249999,p90,200605,108529,2006,5,2
125,100,430,3.4000001,max,200605,108529,2006,5,2
126,0,430,1,min,200606,109466,2006,6,2
126,10,430,1.4,p10,200606,109466,2006,6,2
126,30,430,1.61,p30,200606,109466,2006,6,2
126,50,430,1.8,p50,200606,109466,2006,6,2
126,70,430,1.95,p70,200606,109466,2006,6,2
126,90,430,2.25,p90,200606,109466,2006,6,2
126,100,430,3.4000001,max,200606,109466,2006,6,2
127,0,430,1,min,200607,106325,2006,7,3
127,10,430,1.4,p10,200607,106325,2006,7,3
127,30,430,1.62,p30,200607,106325,2006,7,3
127,50,430,1.8,p50,200607,106325,2006,7,3
127,70,430,1.95,p70,200607,106325,2006,7,3
127,90,430,2.2,p90,200607,106325,2006,7,3
127,100,430,3.4000001,max,200607,106325,2006,7,3
128,0,430,1,min,200608,104977,2006,8,3
128,10,430,1.4,p10,200608,104977,2006,8,3
128,30,430,1.6,p30,200608,104977,2006,8,3
128,50,430,1.8,p50,200608,104977,2006,8,3
128,70,430,1.95,p70,200608,104977,2006,8,3
128,90,430,2.2,p90,200608,104977,2006,8,3
128,100,430,3.4000001,max,200608,104977,2006,8,3
129,0,430,1,min,200609,105429,2006,9,3
129,10,430,1.45,p10,200609,105429,2006,9,3
129,30,430,1.62,p30,200609,105429,2006,9,3
129,50,430,1.8,p50,200609,105429,2006,9,3
129,70,430,1.98,p70,200609,105429,2006,9,3
129,90,430,2.25,p90,200609,105429,2006,9,3
129,100,430,3.4000001,max,200609,105429,2006,9,3
130,0,430,1,min,200610,106176,2006,10,4
130,10,430,1.5,p10,200610,106176,2006,10,4
130,30,430,1.6,p30,200610,106176,2006,10,4
130,50,430,1.8,p50,200610,106176,2006,10,4
130,70,430,1.99,p70,200610,106176,2006,10,4
130,90,430,2.2,p90,200610,106176,2006,10,4
130,100,430,3.05,max,200610,106176,2006,10,4
131,0,430,1,min,200611,106900,2006,11,4
131,10,430,1.5,p10,200611,106900,2006,11,4
131,30,430,1.6,p30,200611,106900,2006,11,4
131,50,430,1.8,p50,200611,106900,2006,11,4
131,70,430,2,p70,200611,106900,2006,11,4
131,90,430,2.21,p90,200611,106900,2006,11,4
131,100,430,3.05,max,200611,106900,2006,11,4
132,0,430,1,min,200612,107825,2006,12,4
